Fichero De Datos De SpectraSuite
++++++++++++++++++++++++++++++++++++
Fecha: Tue Jun 28 11:21:40 CLT 2016
Usuario: Paulina Naranjo
Presente Oscuro Del Espectro: No
La Referencia de Presente Del Espectro De: No
Muestreados de los componentes de Número de espectros: 1
Espectrómetros: HR4C471
Tiempo de integración (usec): 700000 (HR4C471)
Promedio de Espectros Hechos un: 2 (HR4C471)
El Alisar Del Furgón: 3 (HR4C471)
Párrafo de de Corregir del la del del de Eléctrica del obscuridad: No (HR4C471)
Estrobo/Lámpara Permitido: No (HR4C471)
Correct for Detector Non-linearity: No (HR4C471)
Párrafo de de Corregir del la del del de Externa del luz: No (HR4C471)
Procesado del espectro de Número de pixeles en: 3648
>>>>> Comienza Data<<<<< Espectral Procesado Del EL
372.00	1267.93
372.26	1284.14
372.53	1272.29
372.79	1316.07
373.05	1301.79
373.32	1319.29
373.58	1302.71
373.84	1310.43
374.11	1270.50
374.37	1287.43
374.63	1268.21
374.90	1287.71
375.16	1262.36
375.43	1282.36
375.69	1277.57
375.95	1301.14
376.22	1272.07
376.48	1302.36
376.74	1291.21
377.01	1305.86
377.27	1279.79
377.53	1307.43
377.80	1313.93
378.06	1354.00
378.32	1324.93
378.59	1349.21
378.85	1334.29
379.11	1351.00
379.38	1311.64
379.64	1308.00
379.90	1274.86
380.16	1258.14
380.43	1228.64
380.69	1256.64
380.95	1247.71
381.22	1265.14
381.48	1235.43
381.74	1249.71
382.01	1261.71
382.27	1276.64
382.53	1236.71
382.80	1266.21
383.06	1258.00
383.32	1273.79
383.59	1257.50
383.85	1293.71
384.11	1291.00
384.38	1302.21
384.64	1262.43
384.90	1283.00
385.17	1298.71
385.43	1306.36
385.69	1258.14
385.95	1271.71
386.22	1276.50
386.48	1297.21
386.74	1262.64
387.01	1270.64
387.27	1277.36
387.53	1297.86
387.80	1270.00
388.06	1283.79
388.32	1284.86
388.58	1314.71
388.85	1280.07
389.11	1281.36
389.37	1270.07
389.64	1272.00
389.90	1244.86
390.16	1246.79
390.42	1239.57
390.69	1267.50
390.95	1244.71
391.21	1286.79
391.48	1308.71
391.74	1328.43
392.00	1303.36
392.26	1313.07
392.53	1292.71
392.79	1300.57
393.05	1242.21
393.32	1242.43
393.58	1244.36
393.84	1254.71
394.10	1212.50
394.37	1227.14
394.63	1225.36
394.89	1243.00
395.16	1210.07
395.42	1210.00
395.68	1208.21
395.94	1245.86
396.21	1244.29
396.47	1274.14
396.73	1281.71
396.99	1312.93
397.26	1298.00
397.52	1331.29
397.78	1326.21
398.05	1319.57
398.31	1288.57
398.57	1307.14
398.83	1297.93
399.10	1296.79
399.36	1251.43
399.62	1258.71
399.88	1256.93
400.15	1270.00
400.41	1235.43
400.67	1252.86
400.93	1270.00
401.20	1312.43
401.46	1292.71
401.72	1317.00
401.98	1315.93
402.25	1327.64
402.51	1294.14
402.77	1312.64
403.03	1286.29
403.30	1293.21
403.56	1255.86
403.82	1267.14
404.08	1261.79
404.35	1269.50
404.61	1220.79
404.87	1244.21
405.13	1250.50
405.40	1278.29
405.66	1258.00
405.92	1282.36
406.18	1280.07
406.45	1301.64
406.71	1273.57
406.97	1307.79
407.23	1313.36
407.50	1333.86
407.76	1311.07
408.02	1333.57
408.28	1333.36
408.54	1344.00
408.81	1302.21
409.07	1308.36
409.33	1293.29
409.59	1299.64
409.86	1263.64
410.12	1292.21
410.38	1286.50
410.64	1290.21
410.90	1260.71
411.17	1291.79
411.43	1290.00
411.69	1299.29
411.95	1254.71
412.22	1280.29
412.48	1281.50
412.74	1288.79
413.00	1243.86
413.26	1273.50
413.53	1287.79
413.79	1317.64
414.05	1288.21
414.31	1318.21
414.57	1317.50
414.84	1315.57
415.10	1265.93
415.36	1283.93
415.62	1264.93
415.89	1253.00
416.15	1209.79
416.41	1237.14
416.67	1259.57
416.93	1287.86
417.20	1262.14
417.46	1297.21
417.72	1321.79
417.98	1334.79
418.24	1285.36
418.51	1283.07
418.77	1273.50
419.03	1272.14
419.29	1218.07
419.55	1234.07
419.81	1229.21
420.08	1247.43
